Trial 3 power 1 (W),time (seconds since jan 1 1975),Trial 3 power 2 (W),time (seconds since jan 1 1975),Sdifference
2.08E-05,1750367090,3.50E-05,1750367090,-2.54E-01
2.08E-05,1750367090,3.50E-05,1750367090,-2.54E-01
2.09E-05,1750367090,3.50E-05,1750367090,-2.52E-01
2.09E-05,1750367090,3.50E-05,1750367091,-2.52E-01
2.09E-05,1750367090,3.51E-05,1750367091,-2.54E-01
2.09E-05,1750367090,3.51E-05,1750367091,-2.54E-01
2.09E-05,1750367090,3.51E-05,1750367091,-2.54E-01
2.09E-05,1750367090,3.51E-05,1750367091,-2.54E-01
2.09E-05,1750367090,3.51E-05,1750367091,-2.54E-01
2.09E-05,1750367091,3.51E-05,1750367091,-2.54E-01
2.09E-05,1750367091,3.51E-05,1750367091,-2.54E-01
2.08E-05,1750367091,3.51E-05,1750367091,-2.56E-01
2.08E-05,1750367091,3.51E-05,1750367091,-2.56E-01
2.08E-05,1750367091,3.50E-05,1750367091,-2.54E-01
2.08E-05,1750367091,3.50E-05,1750367091,-2.54E-01
2.08E-05,1750367091,3.50E-05,1750367091,-2.54E-01
2.08E-05,1750367091,3.50E-05,1750367091,-2.54E-01
2.09E-05,1750367091,3.50E-05,1750367091,-2.52E-01
2.09E-05,1750367091,3.50E-05,1750367092,-2.52E-01
2.09E-05,1750367091,3.49E-05,1750367092,-2.51E-01
2.09E-05,1750367091,3.49E-05,1750367092,-2.51E-01
2.09E-05,1750367091,3.49E-05,1750367092,-2.51E-01
2.09E-05,1750367091,3.49E-05,1750367092,-2.51E-01
2.09E-05,1750367092,3.49E-05,1750367092,-2.51E-01
2.10E-05,1750367092,3.49E-05,1750367092,-2.49E-01
2.10E-05,1750367092,3.49E-05,1750367092,-2.49E-01
2.10E-05,1750367092,3.49E-05,1750367092,-2.49E-01
2.10E-05,1750367092,3.49E-05,1750367092,-2.49E-01
2.10E-05,1750367092,3.49E-05,1750367092,-2.49E-01
2.10E-05,1750367092,3.49E-05,1750367092,-2.49E-01
2.10E-05,1750367092,3.49E-05,1750367092,-2.49E-01
2.10E-05,1750367092,3.49E-05,1750367092,-2.49E-01
2.10E-05,1750367092,3.49E-05,1750367092,-2.49E-01
2.10E-05,1750367092,3.49E-05,1750367093,-2.49E-01
2.10E-05,1750367092,3.49E-05,1750367093,-2.49E-01
2.10E-05,1750367092,3.50E-05,1750367093,-2.50E-01
2.09E-05,1750367092,3.50E-05,1750367093,-2.52E-01
2.10E-05,1750367092,3.50E-05,1750367093,-2.50E-01
2.10E-05,1750367093,3.50E-05,1750367093,-2.50E-01
2.09E-05,1750367093,3.50E-05,1750367093,-2.52E-01
2.09E-05,1750367093,3.51E-05,1750367093,-2.54E-01
2.09E-05,1750367093,3.51E-05,1750367093,-2.54E-01
2.09E-05,1750367093,3.51E-05,1750367093,-2.54E-01
2.09E-05,1750367093,3.51E-05,1750367093,-2.54E-01
2.09E-05,1750367093,3.51E-05,1750367093,-2.54E-01
2.09E-05,1750367093,3.51E-05,1750367093,-2.54E-01
2.08E-05,1750367093,3.51E-05,1750367093,-2.56E-01
2.08E-05,1750367093,3.51E-05,1750367094,-2.56E-01
2.08E-05,1750367093,3.51E-05,1750367094,-2.56E-01
2.08E-05,1750367093,3.51E-05,1750367094,-2.56E-01
2.09E-05,1750367093,3.51E-05,1750367094,-2.54E-01
2.09E-05,1750367093,3.50E-05,1750367094,-2.52E-01
2.09E-05,1750367093,3.50E-05,1750367094,-2.52E-01
2.09E-05,1750367094,3.50E-05,1750367094,-2.52E-01
2.09E-05,1750367094,3.49E-05,1750367094,-2.51E-01
2.09E-05,1750367094,3.49E-05,1750367094,-2.51E-01
2.09E-05,1750367094,3.49E-05,1750367094,-2.51E-01
2.09E-05,1750367094,3.49E-05,1750367094,-2.51E-01
2.09E-05,1750367094,3.49E-05,1750367094,-2.51E-01
2.09E-05,1750367094,3.49E-05,1750367094,-2.51E-01
2.10E-05,1750367094,3.49E-05,1750367094,-2.49E-01
2.10E-05,1750367094,3.49E-05,1750367094,-2.49E-01
2.10E-05,1750367094,3.49E-05,1750367095,-2.49E-01
2.10E-05,1750367094,3.49E-05,1750367095,-2.49E-01
2.10E-05,1750367094,3.49E-05,1750367095,-2.49E-01
2.10E-05,1750367094,3.49E-05,1750367095,-2.49E-01
2.10E-05,1750367094,3.49E-05,1750367095,-2.49E-01
2.10E-05,1750367094,3.48E-05,1750367095,-2.47E-01
2.10E-05,1750367095,3.48E-05,1750367095,-2.47E-01
2.10E-05,1750367095,3.48E-05,1750367095,-2.47E-01
2.10E-05,1750367095,3.48E-05,1750367095,-2.47E-01
2.10E-05,1750367095,3.48E-05,1750367095,-2.47E-01
2.10E-05,1750367095,3.48E-05,1750367095,-2.47E-01
2.10E-05,1750367095,3.49E-05,1750367095,-2.49E-01
2.10E-05,1750367095,3.49E-05,1750367095,-2.49E-01
2.10E-05,1750367095,3.49E-05,1750367095,-2.49E-01
2.10E-05,1750367095,3.49E-05,1750367095,-2.49E-01
2.10E-05,1750367095,3.49E-05,1750367096,-2.49E-01
2.10E-05,1750367095,3.49E-05,1750367096,-2.49E-01
2.10E-05,1750367095,3.49E-05,1750367096,-2.49E-01
2.10E-05,1750367095,3.49E-05,1750367096,-2.49E-01
2.10E-05,1750367095,3.49E-05,1750367096,-2.49E-01
2.10E-05,1750367095,3.49E-05,1750367096,-2.49E-01
2.10E-05,1750367096,3.49E-05,1750367096,-2.49E-01
2.10E-05,1750367096,3.49E-05,1750367096,-2.49E-01
2.10E-05,1750367096,3.49E-05,1750367096,-2.49E-01
2.09E-05,1750367096,3.49E-05,1750367096,-2.51E-01
2.10E-05,1750367096,3.49E-05,1750367096,-2.49E-01
2.10E-05,1750367096,3.49E-05,1750367096,-2.49E-01
2.10E-05,1750367096,3.49E-05,1750367096,-2.49E-01
2.10E-05,1750367096,3.49E-05,1750367096,-2.49E-01
2.10E-05,1750367096,3.49E-05,1750367096,-2.49E-01
2.10E-05,1750367096,3.49E-05,1750367097,-2.49E-01
2.10E-05,1750367096,3.50E-05,1750367097,-2.50E-01
2.10E-05,1750367096,3.49E-05,1750367097,-2.49E-01
2.10E-05,1750367096,3.50E-05,1750367097,-2.50E-01
2.10E-05,1750367096,3.50E-05,1750367097,-2.50E-01
2.10E-05,1750367096,3.50E-05,1750367097,-2.50E-01
2.10E-05,1750367097,3.50E-05,1750367097,-2.50E-01
2.10E-05,1750367097,3.50E-05,1750367097,-2.50E-01
2.10E-05,1750367097,3.50E-05,1750367097,-2.50E-01
2.10E-05,1750367097,3.50E-05,1750367097,-2.50E-01
2.10E-05,1750367097,3.50E-05,1750367097,-2.50E-01
2.10E-05,1750367097,3.50E-05,1750367097,-2.50E-01
2.10E-05,1750367097,3.50E-05,1750367097,-2.50E-01
2.10E-05,1750367097,3.50E-05,1750367097,-2.50E-01
2.10E-05,1750367097,3.50E-05,1750367097,-2.50E-01
2.10E-05,1750367097,3.49E-05,1750367098,-2.49E-01
2.11E-05,1750367097,3.49E-05,1750367098,-2.46E-01
2.11E-05,1750367097,3.49E-05,1750367098,-2.46E-01
2.10E-05,1750367097,3.49E-05,1750367098,-2.49E-01
2.10E-05,1750367097,3.49E-05,1750367098,-2.49E-01
2.10E-05,1750367097,3.49E-05,1750367098,-2.49E-01
2.10E-05,1750367098,3.49E-05,1750367098,-2.49E-01
2.10E-05,1750367098,3.49E-05,1750367098,-2.49E-01
2.10E-05,1750367098,3.49E-05,1750367098,-2.49E-01
2.10E-05,1750367098,3.49E-05,1750367098,-2.49E-01
2.10E-05,1750367098,3.49E-05,1750367098,-2.49E-01
2.10E-05,1750367098,3.49E-05,1750367098,-2.49E-01
2.10E-05,1750367098,3.49E-05,1750367098,-2.49E-01
2.10E-05,1750367098,3.49E-05,1750367098,-2.49E-01
2.09E-05,1750367098,3.49E-05,1750367098,-2.51E-01
2.09E-05,1750367098,3.49E-05,1750367099,-2.51E-01
2.09E-05,1750367098,3.49E-05,1750367099,-2.51E-01
2.09E-05,1750367098,3.49E-05,1750367099,-2.51E-01
2.09E-05,1750367098,3.50E-05,1750367099,-2.52E-01
2.09E-05,1750367098,3.50E-05,1750367099,-2.52E-01
2.09E-05,1750367098,3.50E-05,1750367099,-2.52E-01
2.09E-05,1750367099,3.50E-05,1750367099,-2.52E-01
2.09E-05,1750367099,3.50E-05,1750367099,-2.52E-01
2.09E-05,1750367099,3.50E-05,1750367099,-2.52E-01
2.09E-05,1750367099,3.50E-05,1750367099,-2.52E-01
2.09E-05,1750367099,3.50E-05,1750367099,-2.52E-01
2.09E-05,1750367099,3.50E-05,1750367099,-2.52E-01
2.09E-05,1750367099,3.50E-05,1750367099,-2.52E-01
2.10E-05,1750367099,3.50E-05,1750367100,-2.50E-01
2.10E-05,1750367099,3.50E-05,1750367100,-2.50E-01
2.10E-05,1750367099,3.50E-05,1750367100,-2.50E-01
2.10E-05,1750367099,3.50E-05,1750367100,-2.50E-01
2.10E-05,1750367099,3.50E-05,1750367100,-2.50E-01
2.10E-05,1750367099,3.50E-05,1750367100,-2.50E-01
2.10E-05,1750367099,3.50E-05,1750367100,-2.50E-01
2.10E-05,1750367099,3.50E-05,1750367100,-2.50E-01
2.10E-05,1750367100,3.50E-05,1750367100,-2.50E-01
2.10E-05,1750367100,3.50E-05,1750367100,-2.50E-01
2.10E-05,1750367100,3.50E-05,1750367100,-2.50E-01
2.10E-05,1750367100,3.50E-05,1750367100,-2.50E-01
2.10E-05,1750367100,3.50E-05,1750367100,-2.50E-01
2.10E-05,1750367100,3.50E-05,1750367100,-2.50E-01
2.10E-05,1750367100,3.50E-05,1750367100,-2.50E-01
2.10E-05,1750367100,3.50E-05,1750367101,-2.50E-01
2.10E-05,1750367100,3.50E-05,1750367101,-2.50E-01
2.10E-05,1750367100,3.50E-05,1750367101,-2.50E-01
2.11E-05,1750367100,3.49E-05,1750367101,-2.46E-01
2.10E-05,1750367100,3.49E-05,1750367101,-2.49E-01
2.10E-05,1750367100,3.49E-05,1750367101,-2.49E-01
2.10E-05,1750367100,3.49E-05,1750367101,-2.49E-01
2.10E-05,1750367100,3.49E-05,1750367101,-2.49E-01
2.10E-05,1750367101,3.49E-05,1750367101,-2.49E-01
2.10E-05,1750367101,3.49E-05,1750367101,-2.49E-01
2.10E-05,1750367101,3.49E-05,1750367101,-2.49E-01
2.10E-05,1750367101,3.49E-05,1750367101,-2.49E-01
2.10E-05,1750367101,3.49E-05,1750367101,-2.49E-01
2.10E-05,1750367101,3.49E-05,1750367101,-2.49E-01
2.10E-05,1750367101,3.49E-05,1750367101,-2.49E-01
2.10E-05,1750367101,3.49E-05,1750367102,-2.49E-01
2.10E-05,1750367101,3.49E-05,1750367102,-2.49E-01
2.10E-05,1750367101,3.49E-05,1750367102,-2.49E-01
2.11E-05,1750367101,3.49E-05,1750367102,-2.46E-01
2.10E-05,1750367101,3.49E-05,1750367102,-2.49E-01
2.10E-05,1750367101,3.49E-05,1750367102,-2.49E-01
2.10E-05,1750367101,3.49E-05,1750367102,-2.49E-01
2.10E-05,1750367101,3.49E-05,1750367102,-2.49E-01
2.10E-05,1750367102,3.49E-05,1750367102,-2.49E-01
2.10E-05,1750367102,3.49E-05,1750367102,-2.49E-01
2.10E-05,1750367102,3.49E-05,1750367102,-2.49E-01
2.10E-05,1750367102,3.49E-05,1750367102,-2.49E-01
2.10E-05,1750367102,,,
2.10E-05,1750367102,,,
2.10E-05,1750367102,,,
2.10E-05,1750367102,,,
2.10E-05,1750367102,,,
2.10E-05,1750367102,,,
2.10E-05,1750367102,,,
2.10E-05,1750367102,,,
2.10E-05,1750367102,,,
