power 1 (W),time (seconds since jan 1 1975),power 2 (W),time (seconds since jan 1 1975),,,
2.08E-05,1750367284,3.51E-05,1750367284,-2.56E-01,,
2.08E-05,1750367284,3.51E-05,1750367284,-2.56E-01,,
2.08E-05,1750367284,3.51E-05,1750367284,-2.56E-01,,
2.08E-05,1750367284,3.51E-05,1750367284,-2.56E-01,,
2.08E-05,1750367284,3.51E-05,1750367284,-2.56E-01,,
2.08E-05,1750367284,3.51E-05,1750367284,-2.56E-01,,
2.08E-05,1750367284,3.51E-05,1750367284,-2.56E-01,,
2.08E-05,1750367284,3.51E-05,1750367284,-2.56E-01,,
2.08E-05,1750367284,3.51E-05,1750367284,-2.56E-01,,
2.08E-05,1750367284,3.51E-05,1750367284,-2.56E-01,,
2.08E-05,1750367284,3.51E-05,1750367284,-2.56E-01,,
2.08E-05,1750367284,3.51E-05,1750367285,-2.56E-01,,
2.08E-05,1750367284,3.51E-05,1750367285,-2.56E-01,,
2.08E-05,1750367284,3.51E-05,1750367285,-2.56E-01,,
2.08E-05,1750367284,3.51E-05,1750367285,-2.56E-01,,
2.08E-05,1750367285,3.51E-05,1750367285,-2.56E-01,,
2.08E-05,1750367285,3.50E-05,1750367285,-2.54E-01,,
2.08E-05,1750367285,3.50E-05,1750367285,-2.54E-01,,
2.08E-05,1750367285,3.50E-05,1750367285,-2.54E-01,,
2.08E-05,1750367285,3.50E-05,1750367285,-2.54E-01,,
2.09E-05,1750367285,3.50E-05,1750367285,-2.52E-01,,
2.09E-05,1750367285,3.50E-05,1750367285,-2.52E-01,,
2.09E-05,1750367285,3.50E-05,1750367285,-2.52E-01,,
2.09E-05,1750367285,3.50E-05,1750367285,-2.52E-01,,
2.09E-05,1750367285,3.49E-05,1750367285,-2.51E-01,,
2.09E-05,1750367285,3.49E-05,1750367285,-2.51E-01,,
2.09E-05,1750367285,3.49E-05,1750367286,-2.51E-01,,
2.09E-05,1750367285,3.50E-05,1750367286,-2.52E-01,,
2.10E-05,1750367285,3.50E-05,1750367286,-2.50E-01,,
2.10E-05,1750367285,3.50E-05,1750367286,-2.50E-01,,
2.09E-05,1750367286,3.51E-05,1750367286,-2.54E-01,,
2.09E-05,1750367286,3.51E-05,1750367286,-2.54E-01,,
2.09E-05,1750367286,3.51E-05,1750367286,-2.54E-01,,
2.09E-05,1750367286,3.51E-05,1750367286,-2.54E-01,,
2.09E-05,1750367286,3.51E-05,1750367286,-2.54E-01,,
2.09E-05,1750367286,3.51E-05,1750367286,-2.54E-01,,
2.08E-05,1750367286,3.51E-05,1750367286,-2.56E-01,,
2.08E-05,1750367286,3.51E-05,1750367286,-2.56E-01,,
2.08E-05,1750367286,3.51E-05,1750367286,-2.56E-01,,
2.08E-05,1750367286,3.51E-05,1750367286,-2.56E-01,,
2.08E-05,1750367286,3.51E-05,1750367286,-2.56E-01,,
2.08E-05,1750367286,3.51E-05,1750367287,-2.56E-01,,
2.08E-05,1750367286,3.51E-05,1750367287,-2.56E-01,,
2.08E-05,1750367286,3.51E-05,1750367287,-2.56E-01,,
2.08E-05,1750367286,3.51E-05,1750367287,-2.56E-01,,
2.08E-05,1750367287,3.51E-05,1750367287,-2.56E-01,,
2.08E-05,1750367287,3.50E-05,1750367287,-2.54E-01,,
2.08E-05,1750367287,3.50E-05,1750367287,-2.54E-01,,
2.08E-05,1750367287,3.50E-05,1750367287,-2.54E-01,,
2.08E-05,1750367287,3.50E-05,1750367287,-2.54E-01,,
2.09E-05,1750367287,3.50E-05,1750367287,-2.52E-01,,
2.09E-05,1750367287,3.50E-05,1750367287,-2.52E-01,,
2.09E-05,1750367287,3.50E-05,1750367287,-2.52E-01,,
2.09E-05,1750367287,3.50E-05,1750367287,-2.52E-01,,
2.09E-05,1750367287,3.50E-05,1750367287,-2.52E-01,,
2.09E-05,1750367287,3.50E-05,1750367288,-2.52E-01,,
2.09E-05,1750367287,3.50E-05,1750367288,-2.52E-01,,
2.09E-05,1750367287,3.50E-05,1750367288,-2.52E-01,,
2.09E-05,1750367287,3.50E-05,1750367288,-2.52E-01,,
2.09E-05,1750367287,3.49E-05,1750367288,-2.51E-01,,
2.09E-05,1750367288,3.49E-05,1750367288,-2.51E-01,,
2.09E-05,1750367288,3.49E-05,1750367288,-2.51E-01,,
2.09E-05,1750367288,3.49E-05,1750367288,-2.51E-01,,
2.09E-05,1750367288,3.50E-05,1750367288,-2.52E-01,,
2.09E-05,1750367288,3.50E-05,1750367288,-2.52E-01,,
2.09E-05,1750367288,3.50E-05,1750367288,-2.52E-01,,
2.09E-05,1750367288,3.50E-05,1750367288,-2.52E-01,,
2.09E-05,1750367288,3.50E-05,1750367288,-2.52E-01,,
2.09E-05,1750367288,3.50E-05,1750367288,-2.52E-01,,
2.09E-05,1750367288,3.50E-05,1750367288,-2.52E-01,,
2.09E-05,1750367288,3.49E-05,1750367289,-2.51E-01,,
2.09E-05,1750367288,3.49E-05,1750367289,-2.51E-01,,
2.09E-05,1750367288,3.49E-05,1750367289,-2.51E-01,,
2.09E-05,1750367288,3.49E-05,1750367289,-2.51E-01,,
2.09E-05,1750367289,3.49E-05,1750367289,-2.51E-01,,
2.10E-05,1750367289,3.49E-05,1750367289,-2.49E-01,,
2.10E-05,1750367289,3.48E-05,1750367289,-2.47E-01,,
2.10E-05,1750367289,3.48E-05,1750367289,-2.47E-01,,
2.10E-05,1750367289,3.48E-05,1750367289,-2.47E-01,,
2.10E-05,1750367289,3.49E-05,1750367289,-2.49E-01,,
2.10E-05,1750367289,3.49E-05,1750367289,-2.49E-01,,
2.10E-05,1750367289,3.48E-05,1750367289,-2.47E-01,,
2.10E-05,1750367289,3.49E-05,1750367289,-2.49E-01,,
2.11E-05,1750367289,3.49E-05,1750367289,-2.46E-01,,
2.11E-05,1750367289,3.49E-05,1750367289,-2.46E-01,,
2.11E-05,1750367289,3.49E-05,1750367290,-2.46E-01,,
2.11E-05,1750367289,3.49E-05,1750367290,-2.46E-01,,
2.11E-05,1750367289,3.49E-05,1750367290,-2.46E-01,,
2.11E-05,1750367289,3.49E-05,1750367290,-2.46E-01,, 
2.11E-05,1750367290,3.49E-05,1750367290,-2.46E-01,,
2.11E-05,1750367290,3.49E-05,1750367290,-2.46E-01,,
2.11E-05,1750367290,3.49E-05,1750367290,-2.46E-01,,
2.11E-05,1750367290,3.48E-05,1750367290,-2.45E-01,,
2.11E-05,1750367290,3.48E-05,1750367290,-2.45E-01,,
2.11E-05,1750367290,3.48E-05,1750367290,-2.45E-01,,
2.11E-05,1750367290,3.48E-05,1750367290,-2.45E-01,,
2.11E-05,1750367290,3.48E-05,1750367290,-2.45E-01,,
2.11E-05,1750367290,3.48E-05,1750367290,-2.45E-01,,
2.11E-05,1750367290,3.48E-05,1750367290,-2.45E-01,,
2.11E-05,1750367290,3.49E-05,1750367290,-2.46E-01,,
2.11E-05,1750367290,3.49E-05,1750367291,-2.46E-01,,
2.11E-05,1750367290,3.49E-05,1750367291,-2.46E-01,,
2.11E-05,1750367290,3.49E-05,1750367291,-2.46E-01,,
2.11E-05,1750367290,3.49E-05,1750367291,-2.46E-01,,
2.10E-05,1750367291,3.49E-05,1750367291,-2.49E-01,,
2.10E-05,1750367291,3.49E-05,1750367291,-2.49E-01,,
2.10E-05,1750367291,3.49E-05,1750367291,-2.49E-01,,
2.10E-05,1750367291,3.49E-05,1750367291,-2.49E-01,,
2.10E-05,1750367291,3.49E-05,1750367291,-2.49E-01,,
2.10E-05,1750367291,3.48E-05,1750367291,-2.47E-01,,
2.10E-05,1750367291,3.49E-05,1750367291,-2.49E-01,,
2.10E-05,1750367291,3.49E-05,1750367291,-2.49E-01,,
2.10E-05,1750367291,3.49E-05,1750367291,-2.49E-01,,
2.10E-05,1750367291,3.49E-05,1750367291,-2.49E-01,,
2.10E-05,1750367291,3.48E-05,1750367292,-2.47E-01,,
2.10E-05,1750367291,3.48E-05,1750367292,-2.47E-01,,
2.10E-05,1750367291,3.48E-05,1750367292,-2.47E-01,,
2.10E-05,1750367291,3.48E-05,1750367292,-2.47E-01,,
2.10E-05,1750367291,3.48E-05,1750367292,-2.47E-01,,
2.10E-05,1750367292,3.48E-05,1750367292,-2.47E-01,,
2.11E-05,1750367292,3.48E-05,1750367292,-2.45E-01,,
2.11E-05,1750367292,3.48E-05,1750367292,-2.45E-01,,
2.11E-05,1750367292,3.49E-05,1750367292,-2.46E-01,,
2.11E-05,1750367292,3.49E-05,1750367292,-2.46E-01,,
2.11E-05,1750367292,3.49E-05,1750367292,-2.46E-01,,
2.11E-05,1750367292,3.49E-05,1750367292,-2.46E-01,,
2.11E-05,1750367292,3.49E-05,1750367292,-2.46E-01,,
2.11E-05,1750367292,3.48E-05,1750367292,-2.45E-01,,
2.11E-05,1750367292,3.48E-05,1750367292,-2.45E-01,,
2.11E-05,1750367292,3.48E-05,1750367293,-2.45E-01,,
2.11E-05,1750367292,3.48E-05,1750367293,-2.45E-01,,
2.11E-05,1750367292,3.48E-05,1750367293,-2.45E-01,,
2.11E-05,1750367292,3.48E-05,1750367293,-2.45E-01,,
2.11E-05,1750367292,3.48E-05,1750367293,-2.45E-01,,
2.11E-05,1750367293,3.48E-05,1750367293,-2.45E-01,,
2.11E-05,1750367293,3.48E-05,1750367293,-2.45E-01,,
2.11E-05,1750367293,3.48E-05,1750367293,-2.45E-01,,
2.11E-05,1750367293,3.47E-05,1750367293,-2.44E-01,,
2.11E-05,1750367293,3.47E-05,1750367293,-2.44E-01,,
2.11E-05,1750367293,3.47E-05,1750367293,-2.44E-01,,
2.11E-05,1750367293,3.47E-05,1750367293,-2.44E-01,,
2.11E-05,1750367293,3.47E-05,1750367293,-2.44E-01,,
2.11E-05,1750367293,3.47E-05,1750367293,-2.44E-01,,
2.11E-05,1750367293,3.47E-05,1750367293,-2.44E-01,,
2.11E-05,1750367293,3.47E-05,1750367294,-2.44E-01,,
2.11E-05,1750367293,3.47E-05,1750367294,-2.44E-01,,
2.11E-05,1750367293,3.47E-05,1750367294,-2.44E-01,,
2.11E-05,1750367293,3.47E-05,1750367294,-2.44E-01,,
2.11E-05,1750367293,3.47E-05,1750367294,-2.44E-01,,
2.11E-05,1750367294,3.47E-05,1750367294,-2.44E-01,,
2.12E-05,1750367294,3.47E-05,1750367294,-2.42E-01,,
2.11E-05,1750367294,3.47E-05,1750367294,-2.44E-01,,
2.12E-05,1750367294,3.47E-05,1750367294,-2.42E-01,,
2.12E-05,1750367294,3.47E-05,1750367294,-2.42E-01,,
2.12E-05,1750367294,3.47E-05,1750367294,-2.42E-01,,
2.12E-05,1750367294,3.47E-05,1750367294,-2.42E-01,,
2.12E-05,1750367294,3.47E-05,1750367294,-2.42E-01,,
2.12E-05,1750367294,3.47E-05,1750367294,-2.42E-01,,
2.11E-05,1750367294,3.47E-05,1750367294,-2.44E-01,,
2.11E-05,1750367294,3.47E-05,1750367295,-2.44E-01,,
2.11E-05,1750367294,3.47E-05,1750367295,-2.44E-01,,
2.11E-05,1750367294,3.47E-05,1750367295,-2.44E-01,,
2.11E-05,1750367294,3.48E-05,1750367295,-2.45E-01,,
2.11E-05,1750367295,3.48E-05,1750367295,-2.45E-01,,
2.11E-05,1750367295,3.48E-05,1750367295,-2.45E-01,,
2.11E-05,1750367295,3.48E-05,1750367295,-2.45E-01,,
2.11E-05,1750367295,3.48E-05,1750367295,-2.45E-01,,
2.11E-05,1750367295,3.48E-05,1750367295,-2.45E-01,,
2.11E-05,1750367295,3.48E-05,1750367295,-2.45E-01,,
2.11E-05,1750367295,3.48E-05,1750367295,-2.45E-01,,
2.11E-05,1750367295,3.49E-05,1750367295,-2.46E-01,,
2.11E-05,1750367295,3.49E-05,1750367295,-2.46E-01,,
2.11E-05,1750367295,3.49E-05,1750367295,-2.46E-01,,
2.11E-05,1750367295,3.49E-05,1750367295,-2.46E-01,,
2.11E-05,1750367295,3.49E-05,1750367296,-2.46E-01,,
2.11E-05,1750367295,3.49E-05,1750367296,-2.46E-01,,
2.11E-05,1750367295,3.49E-05,1750367296,-2.46E-01,,
2.11E-05,1750367295,3.49E-05,1750367296,-2.46E-01,,
2.11E-05,1750367296,3.49E-05,1750367296,-2.46E-01,,
2.11E-05,1750367296,3.49E-05,1750367296,-2.46E-01,,
2.11E-05,1750367296,3.48E-05,1750367296,-2.45E-01,,
2.11E-05,1750367296,3.48E-05,1750367296,-2.45E-01,,
2.11E-05,1750367296,3.48E-05,1750367296,-2.45E-01,,
2.11E-05,1750367296,3.47E-05,1750367296,-2.44E-01,,
2.11E-05,1750367296,3.47E-05,1750367296,-2.44E-01,,
2.12E-05,1750367296,3.47E-05,1750367296,-2.42E-01,,
2.12E-05,1750367296,3.47E-05,1750367296,-2.42E-01,,
2.12E-05,1750367296,3.47E-05,1750367296,-2.42E-01,,
2.12E-05,1750367296,3.47E-05,1750367297,-2.42E-01,,
2.12E-05,1750367296,3.47E-05,1750367297,-2.42E-01,,
2.12E-05,1750367296,3.46E-05,1750367297,-2.40E-01,,
2.12E-05,1750367296,3.46E-05,1750367297,-2.40E-01,,
2.11E-05,1750367296,3.47E-05,1750367297,-2.44E-01,,
2.11E-05,1750367297,3.47E-05,1750367297,-2.44E-01,,
2.11E-05,1750367297,3.47E-05,1750367297,-2.44E-01,,
2.11E-05,1750367297,3.47E-05,1750367297,-2.44E-01,,
2.11E-05,1750367297,3.47E-05,1750367297,-2.44E-01,,
2.11E-05,1750367297,3.47E-05,1750367297,-2.44E-01,,
2.11E-05,1750367297,3.47E-05,1750367297,-2.44E-01,,
2.11E-05,1750367297,3.47E-05,1750367297,-2.44E-01,,
2.11E-05,1750367297,3.48E-05,1750367297,-2.45E-01,,
2.11E-05,1750367297,3.48E-05,1750367297,-2.45E-01,,
2.11E-05,1750367297,3.48E-05,1750367298,-2.45E-01,,
2.11E-05,1750367297,3.48E-05,1750367298,-2.45E-01,,
2.11E-05,1750367297,3.48E-05,1750367298,-2.45E-01,,
2.11E-05,1750367297,3.49E-05,1750367298,-2.46E-01,,
2.11E-05,1750367297,3.49E-05,1750367298,-2.46E-01,,
2.11E-05,1750367297,3.49E-05,1750367298,-2.46E-01,,
2.11E-05,1750367298,3.49E-05,1750367298,-2.46E-01,,
2.11E-05,1750367298,3.49E-05,1750367298,-2.46E-01,,
2.11E-05,1750367298,3.49E-05,1750367298,-2.46E-01,,
2.11E-05,1750367298,3.49E-05,1750367298,-2.46E-01,,
2.11E-05,1750367298,3.49E-05,1750367298,-2.46E-01,,
2.11E-05,1750367298,3.49E-05,1750367298,-2.46E-01,,
2.11E-05,1750367298,3.49E-05,1750367298,-2.46E-01,,
2.11E-05,1750367298,3.49E-05,1750367298,-2.46E-01,,
2.11E-05,1750367298,3.49E-05,1750367298,-2.46E-01,,
2.11E-05,1750367298,3.49E-05,1750367299,-2.46E-01,,
2.11E-05,1750367298,3.49E-05,1750367299,-2.46E-01,,
2.11E-05,1750367298,3.49E-05,1750367299,-2.46E-01,,
2.11E-05,1750367298,3.49E-05,1750367299,-2.46E-01,,
2.11E-05,1750367298,3.49E-05,1750367299,-2.46E-01,,
2.11E-05,1750367299,3.49E-05,1750367299,-2.46E-01,,
2.11E-05,1750367299,3.49E-05,1750367299,-2.46E-01,,
2.11E-05,1750367299,3.48E-05,1750367299,-2.45E-01,,
2.11E-05,1750367299,3.48E-05,1750367299,-2.45E-01,,
2.11E-05,1750367299,3.48E-05,1750367299,-2.45E-01,,
2.11E-05,1750367299,3.48E-05,1750367299,-2.45E-01,,
2.11E-05,1750367299,3.48E-05,1750367299,-2.45E-01,,
2.11E-05,1750367299,3.48E-05,1750367299,-2.45E-01,,
2.11E-05,1750367299,3.48E-05,1750367299,-2.45E-01,,
2.11E-05,1750367299,3.48E-05,1750367299,-2.45E-01,,
2.11E-05,1750367299,3.48E-05,1750367300,-2.45E-01,,
2.11E-05,1750367299,3.48E-05,1750367300,-2.45E-01,,
2.11E-05,1750367299,3.48E-05,1750367300,-2.45E-01,,
2.11E-05,1750367299,3.48E-05,1750367300,-2.45E-01,,
2.11E-05,1750367299,3.48E-05,1750367300,-2.45E-01,,
2.11E-05,1750367300,3.48E-05,1750367300,-2.45E-01,,
2.11E-05,1750367300,3.48E-05,1750367300,-2.45E-01,,
2.11E-05,1750367300,3.48E-05,1750367300,-2.45E-01,,
2.12E-05,1750367300,3.47E-05,1750367300,-2.42E-01,,
2.12E-05,1750367300,3.47E-05,1750367300,-2.42E-01,,
2.12E-05,1750367300,3.47E-05,1750367300,-2.42E-01,,
2.11E-05,1750367300,3.47E-05,1750367300,-2.44E-01,,
2.11E-05,1750367300,3.47E-05,1750367300,-2.44E-01,,
2.12E-05,1750367300,3.47E-05,1750367300,-2.42E-01,,
2.12E-05,1750367300,3.47E-05,1750367300,-2.42E-01,,
2.12E-05,1750367300,3.47E-05,1750367301,-2.42E-01,,
2.12E-05,1750367300,3.47E-05,1750367301,-2.42E-01,,
2.12E-05,1750367300,3.47E-05,1750367301,-2.42E-01,,
2.12E-05,1750367300,3.46E-05,1750367301,-2.40E-01,,
2.12E-05,1750367300,3.46E-05,1750367301,-2.40E-01,,
2.12E-05,1750367301,,,,,
2.12E-05,1750367301,,,,,
2.12E-05,1750367301,,,,,
2.12E-05,1750367301,,,,,
2.12E-05,1750367301,,,,,
,,,,,,
