Trial 2power 1 (W),time (seconds since jan 1 1975),Trial 2power 2 (W),time (seconds since jan 1 1975),Sdifference
2.08E-05,1750366894,3.50E-05,1750366895,-2.54E-01
2.08E-05,1750366894,3.50E-05,1750366895,-2.54E-01
2.08E-05,1750366894,3.50E-05,1750366895,-2.54E-01
2.09E-05,1750366894,3.50E-05,1750366895,-2.52E-01
2.09E-05,1750366894,3.50E-05,1750366895,-2.52E-01
2.09E-05,1750366895,3.50E-05,1750366895,-2.52E-01
2.09E-05,1750366895,3.50E-05,1750366895,-2.52E-01
2.09E-05,1750366895,3.50E-05,1750366895,-2.52E-01
2.09E-05,1750366895,3.49E-05,1750366895,-2.51E-01
2.09E-05,1750366895,3.50E-05,1750366895,-2.52E-01
2.09E-05,1750366895,3.49E-05,1750366895,-2.51E-01
2.09E-05,1750366895,3.49E-05,1750366895,-2.51E-01
2.09E-05,1750366895,3.49E-05,1750366895,-2.51E-01
2.09E-05,1750366895,3.49E-05,1750366895,-2.51E-01
2.09E-05,1750366895,3.49E-05,1750366895,-2.51E-01
2.09E-05,1750366895,3.49E-05,1750366896,-2.51E-01
2.10E-05,1750366895,3.49E-05,1750366896,-2.49E-01
2.10E-05,1750366895,3.49E-05,1750366896,-2.49E-01
2.10E-05,1750366895,3.49E-05,1750366896,-2.49E-01
2.10E-05,1750366895,3.49E-05,1750366896,-2.49E-01
2.10E-05,1750366896,3.49E-05,1750366896,-2.49E-01
2.10E-05,1750366896,3.49E-05,1750366896,-2.49E-01
2.10E-05,1750366896,3.49E-05,1750366896,-2.49E-01
2.10E-05,1750366896,3.49E-05,1750366896,-2.49E-01
2.10E-05,1750366896,3.49E-05,1750366896,-2.49E-01
2.10E-05,1750366896,3.49E-05,1750366896,-2.49E-01
2.10E-05,1750366896,3.49E-05,1750366896,-2.49E-01
2.10E-05,1750366896,3.48E-05,1750366896,-2.47E-01
2.10E-05,1750366896,3.48E-05,1750366896,-2.47E-01
2.10E-05,1750366896,3.48E-05,1750366896,-2.47E-01
2.10E-05,1750366896,3.48E-05,1750366897,-2.47E-01
2.10E-05,1750366896,3.48E-05,1750366897,-2.47E-01
2.11E-05,1750366896,3.48E-05,1750366897,-2.45E-01
2.11E-05,1750366896,3.48E-05,1750366897,-2.45E-01
2.11E-05,1750366897,3.48E-05,1750366897,-2.45E-01
2.11E-05,1750366897,3.48E-05,1750366897,-2.45E-01
2.11E-05,1750366897,3.48E-05,1750366897,-2.45E-01
2.11E-05,1750366897,3.48E-05,1750366897,-2.45E-01
2.11E-05,1750366897,3.48E-05,1750366897,-2.45E-01
2.11E-05,1750366897,3.48E-05,1750366897,-2.45E-01
2.11E-05,1750366897,3.48E-05,1750366897,-2.45E-01
2.11E-05,1750366897,3.48E-05,1750366897,-2.45E-01
2.11E-05,1750366897,3.48E-05,1750366897,-2.45E-01
2.11E-05,1750366897,3.49E-05,1750366897,-2.46E-01
2.11E-05,1750366897,3.49E-05,1750366897,-2.46E-01
2.11E-05,1750366897,3.49E-05,1750366898,-2.46E-01
2.10E-05,1750366897,3.50E-05,1750366898,-2.50E-01
2.10E-05,1750366897,3.50E-05,1750366898,-2.50E-01
2.10E-05,1750366897,3.50E-05,1750366898,-2.50E-01
2.10E-05,1750366898,3.50E-05,1750366898,-2.50E-01
2.09E-05,1750366898,3.50E-05,1750366898,-2.52E-01
2.09E-05,1750366898,3.50E-05,1750366898,-2.52E-01
2.09E-05,1750366898,3.50E-05,1750366898,-2.52E-01
2.09E-05,1750366898,3.50E-05,1750366898,-2.52E-01
2.09E-05,1750366898,3.50E-05,1750366898,-2.52E-01
2.09E-05,1750366898,3.50E-05,1750366898,-2.52E-01
2.10E-05,1750366898,3.50E-05,1750366898,-2.50E-01
2.10E-05,1750366898,3.50E-05,1750366898,-2.50E-01
2.10E-05,1750366898,3.50E-05,1750366898,-2.50E-01
2.10E-05,1750366898,3.50E-05,1750366899,-2.50E-01
2.10E-05,1750366898,3.49E-05,1750366899,-2.49E-01
2.10E-05,1750366898,3.49E-05,1750366899,-2.49E-01
2.10E-05,1750366898,3.49E-05,1750366899,-2.49E-01
2.10E-05,1750366898,3.49E-05,1750366899,-2.49E-01
2.10E-05,1750366899,3.49E-05,1750366899,-2.49E-01
2.10E-05,1750366899,3.49E-05,1750366899,-2.49E-01
2.10E-05,1750366899,3.49E-05,1750366899,-2.49E-01
2.10E-05,1750366899,3.49E-05,1750366899,-2.49E-01
2.10E-05,1750366899,3.49E-05,1750366899,-2.49E-01
2.10E-05,1750366899,3.49E-05,1750366899,-2.49E-01
2.10E-05,1750366899,3.48E-05,1750366899,-2.47E-01
2.10E-05,1750366899,3.48E-05,1750366899,-2.47E-01
2.10E-05,1750366899,3.48E-05,1750366899,-2.47E-01
2.10E-05,1750366899,3.48E-05,1750366899,-2.47E-01
2.10E-05,1750366899,3.48E-05,1750366900,-2.47E-01
2.10E-05,1750366899,3.47E-05,1750366900,-2.46E-01
2.11E-05,1750366899,3.47E-05,1750366900,-2.44E-01
2.11E-05,1750366899,3.47E-05,1750366900,-2.44E-01
2.11E-05,1750366900,3.47E-05,1750366900,-2.44E-01
2.11E-05,1750366900,3.47E-05,1750366900,-2.44E-01
2.11E-05,1750366900,3.48E-05,1750366900,-2.45E-01
2.11E-05,1750366900,3.48E-05,1750366900,-2.45E-01
2.11E-05,1750366900,3.47E-05,1750366900,-2.44E-01
2.11E-05,1750366900,3.47E-05,1750366900,-2.44E-01
2.11E-05,1750366900,3.47E-05,1750366900,-2.44E-01
2.11E-05,1750366900,3.47E-05,1750366900,-2.44E-01
2.11E-05,1750366900,3.47E-05,1750366900,-2.44E-01
2.11E-05,1750366900,3.47E-05,1750366900,-2.44E-01
2.11E-05,1750366900,3.47E-05,1750366900,-2.44E-01
2.11E-05,1750366900,3.47E-05,1750366901,-2.44E-01
2.11E-05,1750366900,3.47E-05,1750366901,-2.44E-01
2.11E-05,1750366900,3.47E-05,1750366901,-2.44E-01
2.11E-05,1750366901,3.47E-05,1750366901,-2.44E-01
2.11E-05,1750366901,3.47E-05,1750366901,-2.44E-01
2.11E-05,1750366901,3.47E-05,1750366901,-2.44E-01
2.11E-05,1750366901,3.47E-05,1750366901,-2.44E-01
2.11E-05,1750366901,3.47E-05,1750366901,-2.44E-01
2.11E-05,1750366901,3.47E-05,1750366901,-2.44E-01
2.11E-05,1750366901,3.48E-05,1750366901,-2.45E-01
2.11E-05,1750366901,3.48E-05,1750366901,-2.45E-01
2.11E-05,1750366901,3.49E-05,1750366901,-2.46E-01
2.11E-05,1750366901,3.49E-05,1750366901,-2.46E-01
2.11E-05,1750366901,3.49E-05,1750366901,-2.46E-01
2.10E-05,1750366901,3.49E-05,1750366902,-2.49E-01
2.10E-05,1750366901,3.49E-05,1750366902,-2.49E-01
2.10E-05,1750366901,3.49E-05,1750366902,-2.49E-01
2.11E-05,1750366901,3.50E-05,1750366902,-2.48E-01
2.11E-05,1750366902,3.50E-05,1750366902,-2.48E-01
2.10E-05,1750366902,3.50E-05,1750366902,-2.50E-01
2.10E-05,1750366902,3.50E-05,1750366902,-2.50E-01
2.11E-05,1750366902,3.49E-05,1750366902,-2.46E-01
2.11E-05,1750366902,3.49E-05,1750366902,-2.46E-01
2.11E-05,1750366902,3.49E-05,1750366902,-2.46E-01
2.11E-05,1750366902,3.49E-05,1750366902,-2.46E-01
2.11E-05,1750366902,3.49E-05,1750366902,-2.46E-01
2.11E-05,1750366902,3.49E-05,1750366902,-2.46E-01
2.11E-05,1750366902,3.48E-05,1750366902,-2.45E-01
2.11E-05,1750366902,3.48E-05,1750366902,-2.45E-01
2.11E-05,1750366902,3.48E-05,1750366903,-2.45E-01
2.10E-05,1750366902,3.48E-05,1750366903,-2.47E-01
2.10E-05,1750366902,3.48E-05,1750366903,-2.47E-01
2.10E-05,1750366902,3.48E-05,1750366903,-2.47E-01
2.10E-05,1750366903,3.49E-05,1750366903,-2.49E-01
2.10E-05,1750366903,3.49E-05,1750366903,-2.49E-01
2.10E-05,1750366903,3.49E-05,1750366903,-2.49E-01
2.09E-05,1750366903,3.49E-05,1750366903,-2.51E-01
2.09E-05,1750366903,3.49E-05,1750366903,-2.51E-01
2.09E-05,1750366903,3.49E-05,1750366903,-2.51E-01
2.09E-05,1750366903,3.49E-05,1750366903,-2.51E-01
2.09E-05,1750366903,3.49E-05,1750366903,-2.51E-01
2.09E-05,1750366903,3.49E-05,1750366903,-2.51E-01
2.09E-05,1750366903,3.49E-05,1750366903,-2.51E-01
2.09E-05,1750366903,3.49E-05,1750366903,-2.51E-01
2.09E-05,1750366903,3.49E-05,1750366904,-2.51E-01
2.10E-05,1750366903,3.49E-05,1750366904,-2.49E-01
2.10E-05,1750366903,3.49E-05,1750366904,-2.49E-01
2.10E-05,1750366904,3.49E-05,1750366904,-2.49E-01
2.10E-05,1750366904,3.49E-05,1750366904,-2.49E-01
2.10E-05,1750366904,3.49E-05,1750366904,-2.49E-01
2.10E-05,1750366904,3.49E-05,1750366904,-2.49E-01
2.10E-05,1750366904,3.49E-05,1750366904,-2.49E-01
2.10E-05,1750366904,3.49E-05,1750366904,-2.49E-01
2.10E-05,1750366904,3.50E-05,1750366904,-2.50E-01
2.10E-05,1750366904,3.50E-05,1750366904,-2.50E-01
2.10E-05,1750366904,3.50E-05,1750366904,-2.50E-01
2.10E-05,1750366904,3.50E-05,1750366904,-2.50E-01
2.10E-05,1750366904,3.50E-05,1750366904,-2.50E-01
2.10E-05,1750366904,3.50E-05,1750366904,-2.50E-01
2.10E-05,1750366904,3.50E-05,1750366905,-2.50E-01
2.10E-05,1750366904,3.50E-05,1750366905,-2.50E-01
2.11E-05,1750366904,3.50E-05,1750366905,-2.48E-01
2.11E-05,1750366905,3.50E-05,1750366905,-2.48E-01
2.11E-05,1750366905,3.50E-05,1750366905,-2.48E-01
2.11E-05,1750366905,3.50E-05,1750366905,-2.48E-01
2.11E-05,1750366905,3.50E-05,1750366905,-2.48E-01
2.11E-05,1750366905,3.50E-05,1750366905,-2.48E-01
2.11E-05,1750366905,3.49E-05,1750366905,-2.46E-01
2.11E-05,1750366905,3.49E-05,1750366905,-2.46E-01
2.11E-05,1750366905,3.49E-05,1750366905,-2.46E-01
2.11E-05,1750366905,3.49E-05,1750366905,-2.46E-01
2.11E-05,1750366905,3.49E-05,1750366905,-2.46E-01
2.11E-05,1750366905,3.49E-05,1750366905,-2.46E-01
2.11E-05,1750366905,3.49E-05,1750366906,-2.46E-01
2.11E-05,1750366905,3.48E-05,1750366906,-2.45E-01
2.11E-05,1750366905,3.48E-05,1750366906,-2.45E-01
2.11E-05,1750366905,3.48E-05,1750366906,-2.45E-01
2.11E-05,1750366906,3.48E-05,1750366906,-2.45E-01
2.11E-05,1750366906,3.48E-05,1750366906,-2.45E-01
2.11E-05,1750366906,3.48E-05,1750366906,-2.45E-01
2.11E-05,1750366906,3.48E-05,1750366906,-2.45E-01
2.11E-05,1750366906,3.48E-05,1750366906,-2.45E-01
2.11E-05,1750366906,3.48E-05,1750366906,-2.45E-01
2.11E-05,1750366906,3.48E-05,1750366906,-2.45E-01
2.11E-05,1750366906,3.48E-05,1750366906,-2.45E-01
2.12E-05,1750366906,3.47E-05,1750366906,-2.42E-01
2.12E-05,1750366906,3.47E-05,1750366906,-2.42E-01
2.12E-05,1750366906,3.47E-05,1750366906,-2.42E-01
2.12E-05,1750366906,3.47E-05,1750366907,-2.42E-01
2.12E-05,1750366906,3.47E-05,1750366907,-2.42E-01
2.12E-05,1750366906,3.47E-05,1750366907,-2.42E-01
2.12E-05,1750366906,3.47E-05,1750366907,-2.42E-01
2.12E-05,1750366907,3.47E-05,1750366907,-2.42E-01
2.12E-05,1750366907,3.47E-05,1750366907,-2.42E-01
2.12E-05,1750366907,3.47E-05,1750366907,-2.42E-01
2.12E-05,1750366907,3.47E-05,1750366907,-2.42E-01
2.12E-05,1750366907,,,
2.12E-05,1750366907,,,
2.12E-05,1750366907,,,
2.12E-05,1750366907,,,
2.12E-05,1750366907,,,
