Equation,alpha(rad),beta(rad),gamma(rad)
F = 11523.4*Sdiff + 48.1337,5.478097496231784,7.075146686427152,6.230679580378642
F = 11204.1*Sdiff + 13.2964,5.478097496231784,5.499974882398844,6.265683398245938
F = 16913.9*Sdiff + -60.2632,5.495599405165431,10.207988385550122,0.01750190893364787
F = 16913.9*Sdiff + -60.2632,5.495599405165431,10.978072378630626,0.7875859020141542
F = 4489.68*Sdiff + 100.147,5.495599405165431,7.110150504294448,1.2776393521562945
F = 5868.63*Sdiff + 73.6397,5.495599405165431,7.0926485953608,2.9578226097864904
F = 4489.68*Sdiff + 100.147,5.495599405165431,9.71793493540798,3.8854237832698275
F = 5868.63*Sdiff + 73.6397,5.495599405165431,8.037751677777784,3.902925692203475
F = 10238.4*Sdiff + 11.3941,5.495599405165431,4.764894707185634,3.9204276011371233
F = 12840.1*Sdiff + -18.9847,5.495599405165431,4.729890889318337,5.495599405165431
F = 10238.4*Sdiff + 11.3941,5.495599405165431,7.075146686427152,6.230679580378642
F = 12840.1*Sdiff + -18.9847,5.495599405165431,5.499974882398844,6.265683398245938
F = 1843.26*Sdiff + 60.7086,5.513101314099079,6.882625688157026,0.6300687216113233
F = 2710.38*Sdiff + 42.6335,5.513101314099079,7.110150504294448,1.2776393521562945
F = 2067.64*Sdiff + 69.3275,5.513101314099079,8.545307036853574,2.0652252541704486
F = 1860.78*Sdiff + 62.8334,5.513101314099079,5.342457701996013,2.170236707772336
F = 5496.05*Sdiff + 111.321,5.513101314099079,7.67021159017118,2.3802596149761106
F = 3293.53*Sdiff + 87.0541,5.513101314099079,5.990028332540984,2.3977615239097583
F = 2067.64*Sdiff + 69.3275,5.513101314099079,8.930349033393828,2.4502672507107017
F = 3879.17*Sdiff + 29.6172,5.513101314099079,7.0926485953608,2.9578226097864904
F = 5496.05*Sdiff + 111.321,5.513101314099079,8.615314672588164,3.3253626973930954
F = 1939.23*Sdiff + 54.9096,5.513101314099079,6.777614234555138,3.8329180564688836
F = 2710.38*Sdiff + 42.6335,5.513101314099079,9.71793493540798,3.8854237832698275
F = 3879.17*Sdiff + 29.6172,5.513101314099079,8.037751677777784,3.902925692203475
F = 9224.65*Sdiff + -16.1154,5.513101314099079,4.764894707185634,3.9204276011371233
F = 1843.26*Sdiff + 60.7086,5.513101314099079,10.365505565952953,4.112948599407249
F = 1939.23*Sdiff + 54.9096,5.513101314099079,7.162656231095392,4.217960053009137
F = 3293.53*Sdiff + 87.0541,5.513101314099079,8.597812763654517,5.005545955023291
F = 14661.2*Sdiff + -53.0965,5.513101314099079,4.729890889318337,5.495599405165431
F = 1860.78*Sdiff + 62.8334,5.513101314099079,8.825337579791938,5.653116585568262
F = 9224.65*Sdiff + -16.1154,5.513101314099079,7.075146686427152,6.230679580378642
F = 14661.2*Sdiff + -53.0965,5.513101314099079,5.499974882398844,6.265683398245938
F = 1296.62*Sdiff + 27.1952,5.5306032230327276,6.882625688157026,0.6300687216113233
F = 2007.07*Sdiff + 14.6794,5.5306032230327276,7.110150504294448,1.2776393521562945
F = 1423.08*Sdiff + 32.7168,5.5306032230327276,8.545307036853574,2.0652252541704486
F = 1301.73*Sdiff + 28.5805,5.5306032230327276,5.342457701996013,2.170236707772336
F = 3451.02*Sdiff + 56.2903,5.5306032230327276,7.67021159017118,2.3802596149761106
F = 2176.23*Sdiff + 43.3162,5.5306032230327276,5.990028332540984,2.3977615239097583
F = 1423.08*Sdiff + 32.7168,5.5306032230327276,8.930349033393828,2.4502672507107017
F = 2986.35*Sdiff + 4.74584,5.5306032230327276,7.0926485953608,2.9578226097864904
F = 3451.02*Sdiff + 56.2903,5.5306032230327276,8.615314672588164,3.3253626973930954
F = 1385.68*Sdiff + 23.3284,5.5306032230327276,6.777614234555138,3.8329180564688836
F = 2007.07*Sdiff + 14.6794,5.5306032230327276,9.71793493540798,3.8854237832698275
F = 2986.35*Sdiff + 4.74584,5.5306032230327276,8.037751677777784,3.902925692203475
F = 8458.68*Sdiff + -38.2517,5.5306032230327276,4.764894707185634,3.9204276011371233
F = 1296.62*Sdiff + 27.1952,5.5306032230327276,10.365505565952953,4.112948599407249
F = 1385.68*Sdiff + 23.3284,5.5306032230327276,7.162656231095392,4.217960053009137
F = 2176.23*Sdiff + 43.3162,5.5306032230327276,8.597812763654517,5.005545955023291
F = 1301.73*Sdiff + 28.5805,5.5306032230327276,8.825337579791938,5.653116585568262
F = 8458.68*Sdiff + -38.2517,5.5306032230327276,7.075146686427152,6.230679580378642
F = 9504.69*Sdiff + 96.7336,5.548105131966375,8.632816581521812,0.05250572680094361
F = 1045.66*Sdiff + 3.52391,5.548105131966375,6.882625688157026,0.6300687216113233
F = 1658.25*Sdiff + -6.8671,5.548105131966375,7.110150504294448,1.2776393521562945
F = 1136.41*Sdiff + 7.94443,5.548105131966375,8.545307036853574,2.0652252541704486
F = 1047.14*Sdiff + 4.64183,5.548105131966375,5.342457701996013,2.170236707772336
F = 9504.69*Sdiff + 96.7336,5.548105131966375,10.943068560763331,2.3627577060424625
F = 2650.3*Sdiff + 25.816,5.548105131966375,7.67021159017118,2.3802596149761106
F = 1707.27*Sdiff + 16.1791,5.548105131966375,5.990028332540984,2.3977615239097583
F = 1136.41*Sdiff + 7.94443,5.548105131966375,8.930349033393828,2.4502672507107017
F = 2515.78*Sdiff + -15.4854,5.548105131966375,7.0926485953608,2.9578226097864904
F = 2650.3*Sdiff + 25.816,5.548105131966375,8.615314672588164,3.3253626973930954
F = 1125.57*Sdiff + 0.370514,5.548105131966375,6.777614234555138,3.8329180564688836
F = 1658.25*Sdiff + -6.8671,5.548105131966375,9.71793493540798,3.8854237832698275
F = 2515.78*Sdiff + -15.4854,5.548105131966375,8.037751677777784,3.902925692203475
F = 7899.33*Sdiff + -57.3705,5.548105131966375,4.764894707185634,3.9204276011371233
F = 1045.66*Sdiff + 3.52391,5.548105131966375,10.365505565952953,4.112948599407249
F = 1125.57*Sdiff + 0.370514,5.548105131966375,7.162656231095392,4.217960053009137
F = 1707.27*Sdiff + 16.1791,5.548105131966375,8.597812763654517,5.005545955023291
F = 1047.14*Sdiff + 4.64183,5.548105131966375,8.825337579791938,5.653116585568262
F = 7899.33*Sdiff + -57.3705,5.548105131966375,7.075146686427152,6.230679580378642
F = 7702.41*Sdiff + 54.3043,5.565607040900023,8.632816581521812,0.05250572680094361
F = 916.34*Sdiff + -18.3819,5.565607040900023,6.882625688157026,0.6300687216113233
F = 1470.77*Sdiff + -27.4089,5.565607040900023,7.110150504294448,1.2776393521562945
F = 991.144*Sdiff + -14.6073,5.565607040900023,8.545307036853574,2.0652252541704486
F = 916.514*Sdiff + -17.4239,5.565607040900023,5.342457701996013,2.170236707772336
F = 7702.41*Sdiff + 54.3043,5.565607040900023,10.943068560763331,2.3627577060424625
F = 2269.61*Sdiff + 0.262897,5.565607040900023,7.67021159017118,2.3802596149761106
F = 1476.52*Sdiff + -7.67381,5.565607040900023,5.990028332540984,2.3977615239097583
F = 991.144*Sdiff + -14.6073,5.565607040900023,8.930349033393828,2.4502672507107017
F = 2253.8*Sdiff + -35.0725,5.565607040900023,7.0926485953608,2.9578226097864904
F = 2269.61*Sdiff + 0.262897,5.565607040900023,8.615314672588164,3.3253626973930954
F = 989.873*Sdiff + -21.0976,5.565607040900023,6.777614234555138,3.8329180564688836
F = 1470.77*Sdiff + -27.4089,5.565607040900023,9.71793493540798,3.8854237832698275
F = 2253.8*Sdiff + -35.0725,5.565607040900023,8.037751677777784,3.902925692203475
F = 7506.56*Sdiff + -74.731,5.565607040900023,4.764894707185634,3.9204276011371233
F = 916.34*Sdiff + -18.3819,5.565607040900023,10.365505565952953,4.112948599407249
F = 989.873*Sdiff + -21.0976,5.565607040900023,7.162656231095392,4.217960053009137
F = 1476.52*Sdiff + -7.67381,5.565607040900023,8.597812763654517,5.005545955023291
F = 916.514*Sdiff + -17.4239,5.565607040900023,8.825337579791938,5.653116585568262
F = 7506.56*Sdiff + -74.731,5.565607040900023,7.075146686427152,6.230679580378642
F = 6926.2*Sdiff + 19.4049,5.583108949833671,8.632816581521812,0.05250572680094361
F = 849.963*Sdiff + -40.4331,5.583108949833671,6.882625688157026,0.6300687216113233
F = 1371.54*Sdiff + -48.2081,5.583108949833671,7.110150504294448,1.2776393521562945
F = 917.451*Sdiff + -37.2018,5.583108949833671,8.545307036853574,2.0652252541704486
F = 849.669*Sdiff + -39.6121,5.583108949833671,5.342457701996013,2.170236707772336
F = 6926.2*Sdiff + 19.4049,5.583108949833671,10.943068560763331,2.3627577060424625
F = 2084.74*Sdiff + -24.6346,5.583108949833671,7.67021159017118,2.3802596149761106
F = 1361.83*Sdiff + -31.2985,5.583108949833671,5.990028332540984,2.3977615239097583
F = 917.451*Sdiff + -37.2018,5.583108949833671,8.930349033393828,2.4502672507107017
F = 2111.36*Sdiff + -54.9089,5.583108949833671,7.0926485953608,2.9578226097864904
F = 2084.74*Sdiff + -24.6346,5.583108949833671,8.615314672588164,3.3253626973930954
F = 919.596*Sdiff + -42.7638,5.583108949833671,6.777614234555138,3.8329180564688836
F = 1371.54*Sdiff + -48.2081,5.583108949833671,9.71793493540798,3.8854237832698275
F = 2111.36*Sdiff + -54.9089,5.583108949833671,8.037751677777784,3.902925692203475
F = 849.963*Sdiff + -40.4331,5.583108949833671,10.365505565952953,4.112948599407249
F = 919.596*Sdiff + -42.7638,5.583108949833671,7.162656231095392,4.217960053009137
F = 1361.83*Sdiff + -31.2985,5.583108949833671,8.597812763654517,5.005545955023291
F = 849.669*Sdiff + -39.6121,5.583108949833671,8.825337579791938,5.653116585568262
F = 17605.5*Sdiff + 87.446,5.600610858767318,10.207988385550122,0.01750190893364787
F = 6642.28*Sdiff + -11.9704,5.600610858767318,8.632816581521812,0.05250572680094361
F = 17605.5*Sdiff + 87.446,5.600610858767318,10.978072378630626,0.7875859020141542
F = 6642.28*Sdiff + -11.9704,5.600610858767318,10.943068560763331,2.3627577060424625
