power 1 (W),time (seconds since jan 1 1975),power 2 (W),time (seconds since jan 1 1975),
2.11E-05,1750367688,3.47E-05,1750367688,-2.44E-01
2.11E-05,1750367688,3.47E-05,1750367688,-2.44E-01
2.11E-05,1750367688,3.47E-05,1750367688,-2.44E-01
2.11E-05,1750367688,3.47E-05,1750367688,-2.44E-01
2.11E-05,1750367688,3.47E-05,1750367688,-2.44E-01
2.11E-05,1750367688,3.47E-05,1750367688,-2.44E-01
2.11E-05,1750367688,3.47E-05,1750367688,-2.44E-01
2.11E-05,1750367689,3.47E-05,1750367689,-2.44E-01
2.11E-05,1750367689,3.47E-05,1750367689,-2.44E-01
2.12E-05,1750367689,3.47E-05,1750367689,-2.42E-01
2.11E-05,1750367689,3.47E-05,1750367689,-2.44E-01
2.11E-05,1750367689,3.48E-05,1750367689,-2.45E-01
2.11E-05,1750367689,3.48E-05,1750367689,-2.45E-01
2.12E-05,1750367689,3.48E-05,1750367689,-2.43E-01
2.12E-05,1750367689,3.48E-05,1750367689,-2.43E-01
2.12E-05,1750367689,3.48E-05,1750367689,-2.43E-01
2.12E-05,1750367689,3.48E-05,1750367689,-2.43E-01
2.12E-05,1750367689,3.48E-05,1750367689,-2.43E-01
2.12E-05,1750367689,3.48E-05,1750367689,-2.43E-01
2.12E-05,1750367689,3.48E-05,1750367689,-2.43E-01
2.12E-05,1750367689,3.48E-05,1750367689,-2.43E-01
2.12E-05,1750367690,3.48E-05,1750367689,-2.43E-01
2.12E-05,1750367690,3.48E-05,1750367690,-2.43E-01
2.12E-05,1750367690,3.48E-05,1750367690,-2.43E-01
2.12E-05,1750367690,3.48E-05,1750367690,-2.43E-01
2.12E-05,1750367690,3.48E-05,1750367690,-2.43E-01
2.12E-05,1750367690,3.48E-05,1750367690,-2.43E-01
2.12E-05,1750367690,3.47E-05,1750367690,-2.42E-01
2.12E-05,1750367690,3.47E-05,1750367690,-2.42E-01
2.12E-05,1750367690,3.47E-05,1750367690,-2.42E-01
2.12E-05,1750367690,3.48E-05,1750367690,-2.43E-01
2.12E-05,1750367690,3.48E-05,1750367690,-2.43E-01
2.12E-05,1750367690,3.48E-05,1750367690,-2.43E-01
2.11E-05,1750367690,3.48E-05,1750367690,-2.45E-01
2.11E-05,1750367690,3.48E-05,1750367690,-2.45E-01
2.11E-05,1750367690,3.48E-05,1750367690,-2.45E-01
2.11E-05,1750367691,3.48E-05,1750367691,-2.45E-01
2.11E-05,1750367691,3.48E-05,1750367691,-2.45E-01
2.11E-05,1750367691,3.48E-05,1750367691,-2.45E-01
2.11E-05,1750367691,3.48E-05,1750367691,-2.45E-01
2.11E-05,1750367691,3.48E-05,1750367691,-2.45E-01
2.11E-05,1750367691,3.48E-05,1750367691,-2.45E-01
2.11E-05,1750367691,3.48E-05,1750367691,-2.45E-01
2.11E-05,1750367691,3.47E-05,1750367691,-2.44E-01
2.11E-05,1750367691,3.47E-05,1750367691,-2.44E-01
2.11E-05,1750367691,3.47E-05,1750367691,-2.44E-01
2.11E-05,1750367691,3.47E-05,1750367691,-2.44E-01
2.12E-05,1750367691,3.47E-05,1750367691,-2.42E-01
2.12E-05,1750367691,3.47E-05,1750367691,-2.42E-01
2.12E-05,1750367691,3.47E-05,1750367691,-2.42E-01
2.12E-05,1750367691,3.47E-05,1750367692,-2.42E-01
2.12E-05,1750367692,3.46E-05,1750367692,-2.40E-01
2.12E-05,1750367692,3.46E-05,1750367692,-2.40E-01
2.12E-05,1750367692,3.46E-05,1750367692,-2.40E-01
2.12E-05,1750367692,3.46E-05,1750367692,-2.40E-01
2.12E-05,1750367692,3.46E-05,1750367692,-2.40E-01
2.12E-05,1750367692,3.46E-05,1750367692,-2.40E-01
2.12E-05,1750367692,3.46E-05,1750367692,-2.40E-01
2.12E-05,1750367692,3.46E-05,1750367692,-2.40E-01
2.12E-05,1750367692,3.46E-05,1750367692,-2.40E-01
2.12E-05,1750367692,3.46E-05,1750367692,-2.40E-01
2.12E-05,1750367692,3.46E-05,1750367692,-2.40E-01
2.12E-05,1750367692,3.46E-05,1750367692,-2.40E-01
2.12E-05,1750367692,3.46E-05,1750367692,-2.40E-01
2.12E-05,1750367692,3.46E-05,1750367692,-2.40E-01
2.12E-05,1750367693,3.46E-05,1750367693,-2.40E-01
2.12E-05,1750367693,3.46E-05,1750367693,-2.40E-01
2.12E-05,1750367693,3.47E-05,1750367693,-2.42E-01
2.12E-05,1750367693,3.46E-05,1750367693,-2.40E-01
2.12E-05,1750367693,3.47E-05,1750367693,-2.42E-01
2.12E-05,1750367693,3.47E-05,1750367693,-2.42E-01
2.12E-05,1750367693,3.47E-05,1750367693,-2.42E-01
2.12E-05,1750367693,3.47E-05,1750367693,-2.42E-01
2.12E-05,1750367693,3.47E-05,1750367693,-2.42E-01
2.12E-05,1750367693,3.47E-05,1750367693,-2.42E-01
2.12E-05,1750367693,3.48E-05,1750367693,-2.43E-01
2.11E-05,1750367693,3.48E-05,1750367693,-2.45E-01
2.11E-05,1750367693,3.48E-05,1750367693,-2.45E-01
2.11E-05,1750367693,3.48E-05,1750367693,-2.45E-01
2.11E-05,1750367694,3.48E-05,1750367693,-2.45E-01
2.11E-05,1750367694,3.48E-05,1750367694,-2.45E-01
2.11E-05,1750367694,3.49E-05,1750367694,-2.46E-01
2.11E-05,1750367694,3.49E-05,1750367694,-2.46E-01
2.11E-05,1750367694,3.49E-05,1750367694,-2.46E-01
2.10E-05,1750367694,3.49E-05,1750367694,-2.49E-01
2.10E-05,1750367694,3.49E-05,1750367694,-2.49E-01
2.10E-05,1750367694,3.49E-05,1750367694,-2.49E-01
2.10E-05,1750367694,3.49E-05,1750367694,-2.49E-01
2.10E-05,1750367694,3.49E-05,1750367694,-2.49E-01
2.10E-05,1750367694,3.50E-05,1750367694,-2.50E-01
2.10E-05,1750367694,3.50E-05,1750367694,-2.50E-01
2.10E-05,1750367694,3.50E-05,1750367694,-2.50E-01
2.10E-05,1750367694,3.50E-05,1750367694,-2.50E-01
2.10E-05,1750367694,3.50E-05,1750367694,-2.50E-01
2.10E-05,1750367695,3.50E-05,1750367695,-2.50E-01
2.10E-05,1750367695,3.50E-05,1750367695,-2.50E-01
2.10E-05,1750367695,3.50E-05,1750367695,-2.50E-01
2.10E-05,1750367695,3.50E-05,1750367695,-2.50E-01
2.10E-05,1750367695,3.50E-05,1750367695,-2.50E-01
2.10E-05,1750367695,3.49E-05,1750367695,-2.49E-01
2.10E-05,1750367695,3.49E-05,1750367695,-2.49E-01
2.11E-05,1750367695,3.49E-05,1750367695,-2.46E-01
2.11E-05,1750367695,3.49E-05,1750367695,-2.46E-01
2.11E-05,1750367695,3.48E-05,1750367695,-2.45E-01
2.11E-05,1750367695,3.48E-05,1750367695,-2.45E-01
2.11E-05,1750367695,3.48E-05,1750367695,-2.45E-01
2.11E-05,1750367695,3.48E-05,1750367695,-2.45E-01
2.11E-05,1750367695,3.48E-05,1750367695,-2.45E-01
2.11E-05,1750367695,3.48E-05,1750367696,-2.45E-01
2.11E-05,1750367696,3.48E-05,1750367696,-2.45E-01
2.11E-05,1750367696,3.48E-05,1750367696,-2.45E-01
2.11E-05,1750367696,3.47E-05,1750367696,-2.44E-01
2.11E-05,1750367696,3.47E-05,1750367696,-2.44E-01
2.11E-05,1750367696,3.48E-05,1750367696,-2.45E-01
2.11E-05,1750367696,3.48E-05,1750367696,-2.45E-01
2.11E-05,1750367696,3.48E-05,1750367696,-2.45E-01
2.11E-05,1750367696,3.48E-05,1750367696,-2.45E-01
2.11E-05,1750367696,3.48E-05,1750367696,-2.45E-01
2.10E-05,1750367696,3.48E-05,1750367696,-2.47E-01
2.10E-05,1750367696,3.48E-05,1750367696,-2.47E-01
2.10E-05,1750367696,3.49E-05,1750367696,-2.49E-01
2.10E-05,1750367696,3.49E-05,1750367696,-2.49E-01
2.10E-05,1750367696,3.49E-05,1750367696,-2.49E-01
2.10E-05,1750367696,3.49E-05,1750367697,-2.49E-01
2.10E-05,1750367697,3.49E-05,1750367697,-2.49E-01
2.10E-05,1750367697,3.49E-05,1750367697,-2.49E-01
2.10E-05,1750367697,3.49E-05,1750367697,-2.49E-01
2.10E-05,1750367697,3.49E-05,1750367697,-2.49E-01
2.10E-05,1750367697,3.49E-05,1750367697,-2.49E-01
2.10E-05,1750367697,3.49E-05,1750367697,-2.49E-01
2.10E-05,1750367697,3.49E-05,1750367697,-2.49E-01
2.10E-05,1750367697,3.50E-05,1750367697,-2.50E-01
2.10E-05,1750367697,3.50E-05,1750367697,-2.50E-01
2.11E-05,1750367697,3.50E-05,1750367697,-2.48E-01
2.11E-05,1750367697,3.49E-05,1750367697,-2.46E-01
2.11E-05,1750367697,3.49E-05,1750367697,-2.46E-01
2.11E-05,1750367697,3.50E-05,1750367697,-2.48E-01
2.11E-05,1750367697,3.49E-05,1750367697,-2.46E-01
2.10E-05,1750367697,3.49E-05,1750367698,-2.49E-01
2.10E-05,1750367698,3.49E-05,1750367698,-2.49E-01
2.11E-05,1750367698,3.49E-05,1750367698,-2.46E-01
2.11E-05,1750367698,3.49E-05,1750367698,-2.46E-01
2.11E-05,1750367698,3.49E-05,1750367698,-2.46E-01
2.11E-05,1750367698,3.49E-05,1750367698,-2.46E-01
2.11E-05,1750367698,3.48E-05,1750367698,-2.45E-01
2.11E-05,1750367698,3.48E-05,1750367698,-2.45E-01
2.11E-05,1750367698,3.48E-05,1750367698,-2.45E-01
2.11E-05,1750367698,3.48E-05,1750367698,-2.45E-01
2.11E-05,1750367698,3.48E-05,1750367698,-2.45E-01
2.11E-05,1750367698,3.48E-05,1750367698,-2.45E-01
2.11E-05,1750367698,3.48E-05,1750367698,-2.45E-01
2.11E-05,1750367698,3.48E-05,1750367698,-2.45E-01
2.11E-05,1750367698,3.48E-05,1750367698,-2.45E-01
2.11E-05,1750367698,3.48E-05,1750367699,-2.45E-01
2.10E-05,1750367699,3.48E-05,1750367699,-2.47E-01
2.10E-05,1750367699,3.48E-05,1750367699,-2.47E-01
2.10E-05,1750367699,3.48E-05,1750367699,-2.47E-01
2.10E-05,1750367699,3.48E-05,1750367699,-2.47E-01
2.10E-05,1750367699,3.48E-05,1750367699,-2.47E-01
2.10E-05,1750367699,3.48E-05,1750367699,-2.47E-01
2.10E-05,1750367699,3.49E-05,1750367699,-2.49E-01
2.10E-05,1750367699,3.49E-05,1750367699,-2.49E-01
2.10E-05,1750367699,3.49E-05,1750367699,-2.49E-01
2.10E-05,1750367699,3.49E-05,1750367699,-2.49E-01
2.10E-05,1750367699,3.49E-05,1750367699,-2.49E-01
2.10E-05,1750367699,3.49E-05,1750367699,-2.49E-01
2.10E-05,1750367699,3.49E-05,1750367699,-2.49E-01
2.10E-05,1750367699,3.49E-05,1750367699,-2.49E-01
2.10E-05,1750367699,3.49E-05,1750367700,-2.49E-01
2.10E-05,1750367700,3.49E-05,1750367700,-2.49E-01
2.10E-05,1750367700,3.49E-05,1750367700,-2.49E-01
2.10E-05,1750367700,3.49E-05,1750367700,-2.49E-01
2.10E-05,1750367700,3.49E-05,1750367700,-2.49E-01
2.10E-05,1750367700,3.49E-05,1750367700,-2.49E-01
2.10E-05,1750367700,3.49E-05,1750367700,-2.49E-01
2.10E-05,1750367700,3.50E-05,1750367700,-2.50E-01
2.10E-05,1750367700,3.50E-05,1750367700,-2.50E-01
2.10E-05,1750367700,3.50E-05,1750367700,-2.50E-01
2.10E-05,1750367700,3.50E-05,1750367700,-2.50E-01
2.09E-05,1750367700,3.50E-05,1750367700,-2.52E-01
2.09E-05,1750367700,3.50E-05,1750367700,-2.52E-01
2.10E-05,1750367700,3.50E-05,1750367700,-2.50E-01
2.09E-05,1750367700,3.50E-05,1750367701,-2.52E-01
2.10E-05,1750367700,3.50E-05,1750367701,-2.50E-01
2.10E-05,1750367701,3.50E-05,1750367701,-2.50E-01
2.10E-05,1750367701,3.50E-05,1750367701,-2.50E-01
2.10E-05,1750367701,3.50E-05,1750367701,-2.50E-01
2.10E-05,1750367701,3.50E-05,1750367701,-2.50E-01
2.10E-05,1750367701,3.49E-05,1750367701,-2.49E-01
2.10E-05,1750367701,3.50E-05,1750367701,-2.50E-01
2.10E-05,1750367701,3.50E-05,1750367701,-2.50E-01
2.10E-05,1750367701,3.50E-05,1750367701,-2.50E-01
2.10E-05,1750367701,3.50E-05,1750367701,-2.50E-01
2.10E-05,1750367701,3.50E-05,1750367701,-2.50E-01
2.10E-05,1750367701,3.50E-05,1750367701,-2.50E-01
2.09E-05,1750367701,3.50E-05,1750367701,-2.52E-01
2.09E-05,1750367701,3.50E-05,1750367701,-2.52E-01
2.09E-05,1750367701,3.50E-05,1750367702,-2.52E-01
2.09E-05,1750367702,3.50E-05,1750367702,-2.52E-01
2.09E-05,1750367702,3.50E-05,1750367702,-2.52E-01
2.09E-05,1750367702,3.50E-05,1750367702,-2.52E-01
2.09E-05,1750367702,3.50E-05,1750367702,-2.52E-01
2.09E-05,1750367702,3.50E-05,1750367702,-2.52E-01
2.09E-05,1750367702,3.50E-05,1750367702,-2.52E-01
2.09E-05,1750367702,3.50E-05,1750367702,-2.52E-01
2.09E-05,1750367702,3.50E-05,1750367702,-2.52E-01
2.09E-05,1750367702,3.50E-05,1750367702,-2.52E-01
2.09E-05,1750367702,3.50E-05,1750367702,-2.52E-01
2.09E-05,1750367702,3.50E-05,1750367702,-2.52E-01
2.09E-05,1750367702,3.50E-05,1750367702,-2.52E-01
2.09E-05,1750367702,3.50E-05,1750367702,-2.52E-01
2.09E-05,1750367702,3.50E-05,1750367702,-2.52E-01
2.09E-05,1750367703,3.50E-05,1750367703,-2.52E-01
2.09E-05,1750367703,3.50E-05,1750367703,-2.52E-01
2.09E-05,1750367703,3.50E-05,1750367703,-2.52E-01
2.09E-05,1750367703,3.50E-05,1750367703,-2.52E-01
2.09E-05,1750367703,3.50E-05,1750367703,-2.52E-01
2.09E-05,1750367703,3.50E-05,1750367703,-2.52E-01
2.09E-05,1750367703,3.50E-05,1750367703,-2.52E-01
2.09E-05,1750367703,3.50E-05,1750367703,-2.52E-01
2.10E-05,1750367703,3.50E-05,1750367703,-2.50E-01
2.10E-05,1750367703,3.50E-05,1750367703,-2.50E-01
2.10E-05,1750367703,3.50E-05,1750367703,-2.50E-01
2.09E-05,1750367703,3.50E-05,1750367703,-2.52E-01
2.09E-05,1750367703,3.50E-05,1750367703,-2.52E-01
2.09E-05,1750367703,3.50E-05,1750367703,-2.52E-01
2.09E-05,1750367703,3.51E-05,1750367703,-2.54E-01
2.09E-05,1750367704,3.51E-05,1750367704,-2.54E-01
2.09E-05,1750367704,3.50E-05,1750367704,-2.52E-01
2.09E-05,1750367704,3.50E-05,1750367704,-2.52E-01
2.09E-05,1750367704,3.50E-05,1750367704,-2.52E-01
2.09E-05,1750367704,3.50E-05,1750367704,-2.52E-01
2.09E-05,1750367704,3.51E-05,1750367704,-2.54E-01
2.09E-05,1750367704,3.50E-05,1750367704,-2.52E-01
2.09E-05,1750367704,3.50E-05,1750367704,-2.52E-01
2.09E-05,1750367704,3.50E-05,1750367704,-2.52E-01
2.09E-05,1750367704,3.50E-05,1750367704,-2.52E-01
2.09E-05,1750367704,3.50E-05,1750367704,-2.52E-01
2.09E-05,1750367704,3.50E-05,1750367704,-2.52E-01
2.09E-05,1750367704,3.50E-05,1750367704,-2.52E-01
2.09E-05,1750367704,3.50E-05,1750367704,-2.52E-01
2.09E-05,1750367704,3.50E-05,1750367704,-2.52E-01
2.09E-05,1750367705,3.49E-05,1750367705,-2.51E-01
2.10E-05,1750367705,3.49E-05,1750367705,-2.49E-01
2.10E-05,1750367705,3.49E-05,1750367705,-2.49E-01
2.10E-05,1750367705,3.49E-05,1750367705,-2.49E-01
2.10E-05,1750367705,3.49E-05,1750367705,-2.49E-01
2.10E-05,1750367705,3.49E-05,1750367705,-2.49E-01
2.10E-05,1750367705,3.49E-05,1750367705,-2.49E-01
2.10E-05,1750367705,3.49E-05,1750367705,-2.49E-01
2.10E-05,1750367705,3.49E-05,1750367705,-2.49E-01
2.10E-05,1750367705,3.49E-05,1750367705,-2.49E-01
2.10E-05,1750367705,3.49E-05,1750367705,-2.49E-01
2.10E-05,1750367705,3.49E-05,1750367705,-2.49E-01
2.09E-05,1750367705,3.49E-05,1750367705,-2.51E-01
2.09E-05,1750367705,3.49E-05,1750367705,-2.51E-01
2.09E-05,1750367705,3.49E-05,1750367705,-2.51E-01
2.09E-05,1750367706,3.49E-05,1750367706,-2.51E-01
2.09E-05,1750367706,3.49E-05,1750367706,-2.51E-01
2.09E-05,1750367706,3.50E-05,1750367706,-2.52E-01
2.09E-05,1750367706,3.50E-05,1750367706,-2.52E-01
2.09E-05,1750367706,3.50E-05,1750367706,-2.52E-01
2.09E-05,1750367706,3.50E-05,1750367706,-2.52E-01
2.08E-05,1750367706,3.51E-05,1750367706,-2.56E-01
2.08E-05,1750367706,3.51E-05,1750367706,-2.56E-01
2.08E-05,1750367706,3.51E-05,1750367706,-2.56E-01
2.08E-05,1750367706,3.51E-05,1750367706,-2.56E-01
2.08E-05,1750367706,3.51E-05,1750367706,-2.56E-01
2.08E-05,1750367706,3.51E-05,1750367706,-2.56E-01
2.08E-05,1750367706,3.52E-05,1750367706,-2.57E-01
2.08E-05,1750367707,3.52E-05,1750367706,-2.57E-01
2.08E-05,1750367707,3.52E-05,1750367706,-2.57E-01
2.08E-05,1750367707,3.52E-05,1750367707,-2.57E-01
2.08E-05,1750367707,3.52E-05,1750367707,-2.57E-01
2.08E-05,1750367707,3.52E-05,1750367707,-2.57E-01
2.08E-05,1750367707,3.52E-05,1750367707,-2.57E-01
2.08E-05,1750367707,3.52E-05,1750367707,-2.57E-01
2.08E-05,1750367707,3.52E-05,1750367707,-2.57E-01
2.08E-05,1750367707,3.52E-05,1750367707,-2.57E-01
2.08E-05,1750367707,3.52E-05,1750367707,-2.57E-01
2.08E-05,1750367707,3.52E-05,1750367707,-2.57E-01
2.08E-05,1750367707,3.52E-05,1750367707,-2.57E-01
2.08E-05,1750367707,3.52E-05,1750367707,-2.57E-01
2.08E-05,1750367707,3.52E-05,1750367707,-2.57E-01
2.08E-05,1750367707,3.51E-05,1750367707,-2.56E-01
2.08E-05,1750367708,3.52E-05,1750367707,-2.57E-01
2.08E-05,1750367708,3.52E-05,1750367708,-2.57E-01
2.08E-05,1750367708,3.52E-05,1750367708,-2.57E-01
2.08E-05,1750367708,3.52E-05,1750367708,-2.57E-01
2.08E-05,1750367708,3.51E-05,1750367708,-2.56E-01
2.08E-05,1750367708,3.51E-05,1750367708,-2.56E-01
2.08E-05,1750367708,3.51E-05,1750367708,-2.56E-01
2.08E-05,1750367708,3.51E-05,1750367708,-2.56E-01
2.08E-05,1750367708,3.51E-05,1750367708,-2.56E-01
2.08E-05,1750367708,3.51E-05,1750367708,-2.56E-01
2.08E-05,1750367708,3.51E-05,1750367708,-2.56E-01
2.08E-05,1750367708,3.51E-05,1750367708,-2.56E-01
2.08E-05,1750367708,3.51E-05,1750367708,-2.56E-01
2.08E-05,1750367708,3.52E-05,1750367708,-2.57E-01
2.07E-05,1750367708,3.52E-05,1750367708,-2.59E-01
2.07E-05,1750367709,3.52E-05,1750367708,-2.59E-01
2.07E-05,1750367709,3.52E-05,1750367709,-2.59E-01
2.07E-05,1750367709,3.52E-05,1750367709,-2.59E-01
2.07E-05,1750367709,3.52E-05,1750367709,-2.59E-01
2.07E-05,1750367709,3.52E-05,1750367709,-2.59E-01
2.07E-05,1750367709,3.52E-05,1750367709,-2.59E-01
2.07E-05,1750367709,3.52E-05,1750367709,-2.59E-01
2.07E-05,1750367709,3.52E-05,1750367709,-2.59E-01
2.07E-05,1750367709,3.52E-05,1750367709,-2.59E-01
2.07E-05,1750367709,3.52E-05,1750367709,-2.59E-01
2.07E-05,1750367709,3.52E-05,1750367709,-2.59E-01
2.07E-05,1750367709,3.52E-05,1750367709,-2.59E-01
2.07E-05,1750367709,3.52E-05,1750367709,-2.59E-01
2.07E-05,1750367709,3.52E-05,1750367709,-2.59E-01
2.07E-05,1750367710,3.52E-05,1750367709,-2.59E-01
2.08E-05,1750367710,3.52E-05,1750367709,-2.57E-01
2.08E-05,1750367710,3.52E-05,1750367710,-2.57E-01
2.08E-05,1750367710,3.51E-05,1750367710,-2.56E-01
2.08E-05,1750367710,3.51E-05,1750367710,-2.56E-01
2.09E-05,1750367710,3.51E-05,1750367710,-2.54E-01
2.09E-05,1750367710,3.51E-05,1750367710,-2.54E-01
2.09E-05,1750367710,3.51E-05,1750367710,-2.54E-01
2.09E-05,1750367710,3.51E-05,1750367710,-2.54E-01
2.08E-05,1750367710,3.51E-05,1750367710,-2.56E-01
2.08E-05,1750367710,3.51E-05,1750367710,-2.56E-01
2.08E-05,1750367710,3.51E-05,1750367710,-2.56E-01
2.08E-05,1750367710,3.51E-05,1750367710,-2.56E-01
2.08E-05,1750367710,3.51E-05,1750367710,-2.56E-01
2.08E-05,1750367710,3.51E-05,1750367710,-2.56E-01
2.09E-05,1750367711,3.51E-05,1750367710,-2.54E-01
2.09E-05,1750367711,3.51E-05,1750367710,-2.54E-01
2.09E-05,1750367711,3.51E-05,1750367711,-2.54E-01
2.09E-05,1750367711,3.51E-05,1750367711,-2.54E-01
2.09E-05,1750367711,3.50E-05,1750367711,-2.52E-01
2.09E-05,1750367711,3.50E-05,1750367711,-2.52E-01
2.09E-05,1750367711,3.50E-05,1750367711,-2.52E-01
2.09E-05,1750367711,3.50E-05,1750367711,-2.52E-01
2.09E-05,1750367711,3.50E-05,1750367711,-2.52E-01
2.09E-05,1750367711,3.50E-05,1750367711,-2.52E-01
2.09E-05,1750367711,3.50E-05,1750367711,-2.52E-01
2.09E-05,1750367711,3.50E-05,1750367711,-2.52E-01
2.09E-05,1750367711,3.50E-05,1750367711,-2.52E-01
2.09E-05,1750367711,3.50E-05,1750367711,-2.52E-01
2.09E-05,1750367711,3.50E-05,1750367711,-2.52E-01
2.09E-05,1750367712,3.50E-05,1750367711,-2.52E-01
2.09E-05,1750367712,3.50E-05,1750367711,-2.52E-01
2.09E-05,1750367712,3.50E-05,1750367712,-2.52E-01
2.08E-05,1750367712,3.51E-05,1750367712,-2.56E-01
2.08E-05,1750367712,3.51E-05,1750367712,-2.56E-01
2.08E-05,1750367712,3.51E-05,1750367712,-2.56E-01
2.08E-05,1750367712,3.51E-05,1750367712,-2.56E-01
2.08E-05,1750367712,3.51E-05,1750367712,-2.56E-01
2.08E-05,1750367712,3.51E-05,1750367712,-2.56E-01
2.08E-05,1750367712,3.51E-05,1750367712,-2.56E-01
2.08E-05,1750367712,3.51E-05,1750367712,-2.56E-01
2.08E-05,1750367712,3.51E-05,1750367712,-2.56E-01
2.09E-05,1750367712,3.51E-05,1750367712,-2.54E-01
2.09E-05,1750367712,3.50E-05,1750367712,-2.52E-01
2.09E-05,1750367712,3.50E-05,1750367712,-2.52E-01
2.09E-05,1750367713,3.50E-05,1750367712,-2.52E-01
2.09E-05,1750367713,3.50E-05,1750367712,-2.52E-01
2.09E-05,1750367713,3.50E-05,1750367713,-2.52E-01
2.09E-05,1750367713,3.50E-05,1750367713,-2.52E-01
2.08E-05,1750367713,3.50E-05,1750367713,-2.54E-01
2.08E-05,1750367713,3.50E-05,1750367713,-2.54E-01
2.08E-05,1750367713,3.50E-05,1750367713,-2.54E-01
2.08E-05,1750367713,3.51E-05,1750367713,-2.56E-01
2.08E-05,1750367713,3.50E-05,1750367713,-2.54E-01
2.08E-05,1750367713,3.51E-05,1750367713,-2.56E-01
2.09E-05,1750367713,3.50E-05,1750367713,-2.52E-01
2.09E-05,1750367713,3.50E-05,1750367713,-2.52E-01
2.09E-05,1750367713,3.50E-05,1750367713,-2.52E-01
2.09E-05,1750367713,3.50E-05,1750367713,-2.52E-01
2.08E-05,1750367714,3.50E-05,1750367713,-2.54E-01
2.09E-05,1750367714,3.50E-05,1750367713,-2.52E-01
2.09E-05,1750367714,3.51E-05,1750367714,-2.54E-01
2.08E-05,1750367714,3.51E-05,1750367714,-2.56E-01
2.09E-05,1750367714,3.51E-05,1750367714,-2.54E-01
2.09E-05,1750367714,3.51E-05,1750367714,-2.54E-01
2.09E-05,1750367714,3.51E-05,1750367714,-2.54E-01
2.09E-05,1750367714,3.51E-05,1750367714,-2.54E-01
2.09E-05,1750367714,3.51E-05,1750367714,-2.54E-01
2.09E-05,1750367714,3.51E-05,1750367714,-2.54E-01
2.09E-05,1750367714,3.51E-05,1750367714,-2.54E-01
2.09E-05,1750367714,3.51E-05,1750367714,-2.54E-01
2.09E-05,1750367714,3.51E-05,1750367714,-2.54E-01
2.09E-05,1750367714,3.51E-05,1750367714,-2.54E-01
2.08E-05,1750367714,3.51E-05,1750367714,-2.56E-01
2.08E-05,1750367715,3.51E-05,1750367714,-2.56E-01
2.08E-05,1750367715,3.52E-05,1750367715,-2.57E-01
2.08E-05,1750367715,3.52E-05,1750367715,-2.57E-01
2.08E-05,1750367715,3.52E-05,1750367715,-2.57E-01
2.08E-05,1750367715,3.52E-05,1750367715,-2.57E-01
2.08E-05,1750367715,3.52E-05,1750367715,-2.57E-01
2.08E-05,1750367715,3.52E-05,1750367715,-2.57E-01
2.08E-05,1750367715,3.51E-05,1750367715,-2.56E-01
2.08E-05,1750367715,3.51E-05,1750367715,-2.56E-01
2.08E-05,1750367715,3.51E-05,1750367715,-2.56E-01
2.08E-05,1750367715,3.51E-05,1750367715,-2.56E-01
2.08E-05,1750367715,3.51E-05,1750367715,-2.56E-01
2.09E-05,1750367715,3.51E-05,1750367715,-2.54E-01
2.09E-05,1750367715,3.51E-05,1750367715,-2.54E-01
2.09E-05,1750367715,3.51E-05,1750367715,-2.54E-01
2.09E-05,1750367716,3.51E-05,1750367715,-2.54E-01
2.09E-05,1750367716,3.51E-05,1750367716,-2.54E-01
2.09E-05,1750367716,3.51E-05,1750367716,-2.54E-01
2.08E-05,1750367716,3.51E-05,1750367716,-2.56E-01
2.08E-05,1750367716,3.51E-05,1750367716,-2.56E-01
2.08E-05,1750367716,3.51E-05,1750367716,-2.56E-01
2.08E-05,1750367716,3.51E-05,1750367716,-2.56E-01
2.08E-05,1750367716,3.51E-05,1750367716,-2.56E-01
2.08E-05,1750367716,3.51E-05,1750367716,-2.56E-01
2.09E-05,1750367716,3.51E-05,1750367716,-2.54E-01
2.09E-05,1750367716,3.50E-05,1750367716,-2.52E-01
2.09E-05,1750367716,3.50E-05,1750367716,-2.52E-01
2.09E-05,1750367716,3.50E-05,1750367716,-2.52E-01
2.09E-05,1750367716,3.50E-05,1750367716,-2.52E-01
2.09E-05,1750367716,3.50E-05,1750367716,-2.52E-01
2.09E-05,1750367717,3.50E-05,1750367716,-2.52E-01
2.09E-05,1750367717,3.50E-05,1750367717,-2.52E-01
2.09E-05,1750367717,3.50E-05,1750367717,-2.52E-01
2.09E-05,1750367717,3.50E-05,1750367717,-2.52E-01
2.09E-05,1750367717,3.50E-05,1750367717,-2.52E-01
2.10E-05,1750367717,3.50E-05,1750367717,-2.50E-01
2.10E-05,1750367717,3.50E-05,1750367717,-2.50E-01
2.10E-05,1750367717,3.50E-05,1750367717,-2.50E-01
2.10E-05,1750367717,3.50E-05,1750367717,-2.50E-01
2.10E-05,1750367717,3.50E-05,1750367717,-2.50E-01
2.10E-05,1750367717,3.49E-05,1750367717,-2.49E-01
2.10E-05,1750367717,3.49E-05,1750367717,-2.49E-01
2.10E-05,1750367717,3.49E-05,1750367717,-2.49E-01
2.10E-05,1750367717,3.49E-05,1750367717,-2.49E-01
2.10E-05,1750367717,3.50E-05,1750367717,-2.50E-01
2.10E-05,1750367718,3.50E-05,1750367718,-2.50E-01
2.09E-05,1750367718,3.50E-05,1750367718,-2.52E-01
2.09E-05,1750367718,3.50E-05,1750367718,-2.52E-01
